ArticleId,SentenceNumber,Sentence,Propaganda
730268758,4,"WASHINGTON, D.C., February 12, 2018 (LifeSiteNews) – Those familiar with Jorge Bergoglio in Argentina before he became Pope Francis say it is a “classic” move of his to provide “mercy” to clergy who are sexual predators while asking everybody else to simply “move on,” said attorney and child advocate Elizabeth Yore on an EWTN show last week. ",yes
730268758,6,"It is mercy for the predator priests,” she told EWTN’s Raymond Arroyo on the February 8 episode of World Over. ",yes
730268758,7,"“There are many people who know the Pope from Argentina who have said this is classic Bergoglio to provide mercy to the predators and ask everybody else to move on,” she added. ",yes
730268758,11,"“The Barros case is putting the Pope, for the first time, in the middle as a principal in a cover-up,” Yore said during the interview. ",yes
730268758,16,Yore called the child sex abuse case involving infamous Chilean priest abuser Father Fernando Karadima and Bishop Juan Barros “a scandal of epic proportions.” ,yes
730268758,19,"“But it is extremely dangerous as the head of the Catholic Church — you know, the last appeal — that this is the kind of behavior that is going to be mimicked around the world by bishops, [who will say] ‘Well if the Pope is not going to intervene and impose zero tolerance, why should I?’” ",yes
730268758,23,"Francis encountered protests in Chile over his defense of Barros during his visit there last month, calling the accusations against the priest “calumny.” ",yes
730268758,24,"While Francis later apologized, he persisted in defending Barros, denying that he had received any testimony himself and restating that such unproven accusations are “slander.” ",yes
730268758,32,"Arroyo spoke with Cruz as well, who said he was “incredibly frustrated” when Barros was going to be appointed. ",yes
730268758,33,"He’d testified about three bishops who had witnessed abuse, he said, but Barros had special significance for him because Barros’ part went beyond witnessing the abuse, to violating his seal of Confession with Karadima and psychological abuse through intimidation. ",yes
730268758,40,"“Here we have victims 10, 15 years after their abuse, begging the Pope, having to take pictures of a letter that’s handed to a cardinal to ensure that there is evidence that the Pope is receiving this information.” ",yes
730268758,41,"The whole of Latin America, including Argentina, was well aware of what was happening when this case broke in Chile in 2010, Yore noted, and yet the Pope continues to shrug his shoulders and say he has no information. ",yes
730268758,42,"This was precisely what he’d been saying when he was cardinal and archbishop in Buenos Aires, she said, that no one ever came forward with information, and there were never any cases of clerical abuse in the entirety of the two-million-plus member Archdiocese of Buenos Aires. ",yes
730268758,43,"“This isn’t just simply a cover-up of a predator priest,” Yore stated. ",yes
730268758,47,"“This is also sexual exploitation of children in a grooming gang, a predator priest. ",yes
730268758,48,This is why it is so heinous.” ,yes
730268758,51,"“Those cases are going to be haunting this papacy and really causing a rift in the major protection of children that Pope Benedict had worked very hard to really build up,” she said. ",yes
730559808,8,"Dear Cardinal Marx and dear Bishop Bode, there is only one Catholic answer: No! ",yes
730559808,9,"And your addition “in individual cases” is absolutely worthless, it has no argumentative force. ",yes
730559808,12,"Why not, one could say, since the Church is ready to bless nearly everything on the earth? ",yes
730559808,25,"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it. ",yes
730559808,29,"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense. ",yes
730559808,30,"Therefore it is clear that one may not bless a relationship which is sinful; [one may not bless] the mafia; no blessing for organizations or institutions which promote or procure abortions or which propagate ideologies which are against the Faith, antisemitic contents, or other forms of racist thought. ",yes
730559808,31,"If one considers and weighs this matter, one knows: one may not bless a union of two homosexual men or of lesbian women. ",yes
730559808,34,This position which is really simple and easily to be understood has been clearly and convincingly presented – since the statement of the two bishops [Marx and Bode] – by several Christians: by Archbishops Ludwig Schick (Germany) and Charles Chaput (USA); by the German-speaking theologians Hubert Windisch and Markus Büning. ,yes
730559808,35,"I am sure there are many many others, too, who think alike, but whom I do not know. ",yes
730559808,36,"Dear Cardinal Marx and dear Bishop Bode, there is only one Catholic answer: No! ",yes
730559808,37,"And your addition “in individual cases” is absolutely worthless, it has no argumentative force. ",yes
730559808,44,"He says that he “allows himself” to talk like that – but if one dares something, one might win, but one also can perish. ",yes
730559808,47,"To contradict two popes – whom the Church has already “beatified” the one and “canonized” the other – so shortly after their deaths, and in such a radical and open manner, probably has never happened before in the Church's history. ",yes
730559808,48,"Isaiah says that such people draw unto them God's punishment, with thick cords! ",yes
730573740,1,Cardinal Müller: Blessing homosexual couples would be an ‘atrocity’ ,yes
730573740,7,"In remarks after his address, reported by the German Catholic newspaper Die Tagespost, the cardinal made it clear what he thinks about the recently presented German idea of blessing homosexual unions, even if only in individual cases: “If a priest blesses a homosexual couple, then this is an atrocity at a holy site, namely, to approve of something that God does not approve of.” ",yes
730573740,8,"According to the Tagespost report, Cardinal Müller said in his address that he regrets the separation of the Church's doctrinal and moral teaching and called Christianity a “theocentric humanism.” He said the “submissive change of the Church into a NGO for the embetterment of the this-worldly life conditions” is a “suicidal modernization” that denies mankind the Truth of God. ",yes
